Date,Country,City,Specie,median
2022-06-27,KR,Seoul,no2,9.3
2022-06-28,KR,Seoul,no2,5.6
2022-06-29,KR,Seoul,no2,8.4
2022-06-30,KR,Seoul,no2,15.8
2022-07-01,KR,Seoul,no2,13.0
2022-07-02,KR,Seoul,no2,13.0
2022-07-03,KR,Seoul,no2,11.2
2022-07-04,KR,Seoul,no2,17.6
2022-07-05,KR,Seoul,no2,20.4
2022-07-06,KR,Seoul,no2,14.9
2022-07-07,KR,Seoul,no2,12.1
2022-07-08,KR,Seoul,no2,11.2
2022-07-09,KR,Seoul,no2,12.1
2022-07-10,KR,Seoul,no2,13.0
2022-07-11,KR,Seoul,no2,13.9
2022-07-12,KR,Seoul,no2,12.1
2022-07-13,KR,Seoul,no2,14.9
2022-07-14,KR,Seoul,no2,12.1
2022-07-15,KR,Seoul,no2,13.0
2022-07-16,KR,Seoul,no2,11.2
2022-07-17,KR,Seoul,no2,8.4
2022-07-18,KR,Seoul,no2,13.9
2022-07-19,KR,Seoul,no2,14.9
2022-07-20,KR,Seoul,no2,13.0
2022-07-21,KR,Seoul,no2,11.2
2022-07-22,KR,Seoul,no2,12.1
2022-07-23,KR,Seoul,no2,13.0
2022-07-24,KR,Seoul,no2,7.5
2022-07-25,KR,Seoul,no2,12.1
2022-07-26,KR,Seoul,no2,16.7
2022-07-27,KR,Seoul,no2,14.9
2022-07-28,KR,Seoul,no2,10.2
2022-07-29,KR,Seoul,no2,13.0
2022-07-30,KR,Seoul,no2,9.3
2022-07-31,KR,Seoul,no2,7.5
2022-08-01,KR,Seoul,no2,7.5
2022-08-02,KR,Seoul,no2,8.4
2022-08-03,KR,Seoul,no2,8.4
2022-08-04,KR,Seoul,no2,9.3
2022-08-05,KR,Seoul,no2,10.2
2022-08-06,KR,Seoul,no2,10.2
2022-08-07,KR,Seoul,no2,7.5
2022-08-08,KR,Seoul,no2,10.2
2022-08-09,KR,Seoul,no2,12.1
2022-08-10,KR,Seoul,no2,14.9
2022-08-11,KR,Seoul,no2,16.7
2022-08-12,KR,Seoul,no2,15.8
2022-08-13,KR,Seoul,no2,21.3
2022-08-14,KR,Seoul,no2,9.3
2022-08-15,KR,Seoul,no2,5.6
2022-08-16,KR,Seoul,no2,11.2
2022-08-17,KR,Seoul,no2,17.6
2022-08-18,KR,Seoul,no2,13.9
2022-08-19,KR,Seoul,no2,15.8
2022-08-20,KR,Seoul,no2,9.3
2022-08-21,KR,Seoul,no2,10.2
2022-08-22,KR,Seoul,no2,14.9
2022-08-23,KR,Seoul,no2,13.0
2022-08-24,KR,Seoul,no2,13.0
2022-08-25,KR,Seoul,no2,18.6
2022-08-26,KR,Seoul,no2,14.9
2022-08-27,KR,Seoul,no2,8.4
2022-08-28,KR,Seoul,no2,10.2
2022-08-29,KR,Seoul,no2,14.9
2022-08-30,KR,Seoul,no2,15.8
2022-08-31,KR,Seoul,no2,13.9
2022-09-01,KR,Seoul,no2,16.7
2022-09-02,KR,Seoul,no2,14.9
2022-09-03,KR,Seoul,no2,8.4
2022-09-04,KR,Seoul,no2,7.5
2022-09-05,KR,Seoul,no2,9.3
2022-09-06,KR,Seoul,no2,9.3
2022-09-07,KR,Seoul,no2,20.4
2022-09-08,KR,Seoul,no2,25.1
2022-09-09,KR,Seoul,no2,14.9
2022-09-10,KR,Seoul,no2,7.5
2022-09-11,KR,Seoul,no2,7.5
2022-09-12,KR,Seoul,no2,11.2
2022-09-13,KR,Seoul,no2,15.8
2022-09-14,KR,Seoul,no2,9.3
2022-09-15,KR,Seoul,no2,12.1
2022-09-16,KR,Seoul,no2,12.1
2022-09-17,KR,Seoul,no2,13.0
2022-09-18,KR,Seoul,no2,10.2
2022-09-19,KR,Seoul,no2,7.5
2022-09-20,KR,Seoul,no2,10.2
2022-09-21,KR,Seoul,no2,16.7
2022-09-22,KR,Seoul,no2,14.9
2022-09-23,KR,Seoul,no2,16.7
2022-09-24,KR,Seoul,no2,12.1
2022-09-25,KR,Seoul,no2,14.9
2022-09-26,KR,Seoul,no2,24.1
2022-09-27,KR,Seoul,no2,28.8
2022-09-28,KR,Seoul,no2,29.7
2022-09-29,KR,Seoul,no2,25.1
2022-09-30,KR,Seoul,no2,30.6
2022-10-01,KR,Seoul,no2,31.5
2022-10-02,KR,Seoul,no2,16.7
2022-10-03,KR,Seoul,no2,10.2
2022-10-04,KR,Seoul,no2,9.3
2022-10-05,KR,Seoul,no2,13.0
2022-10-06,KR,Seoul,no2,13.9
2022-10-07,KR,Seoul,no2,11.2
2022-10-08,KR,Seoul,no2,13.9
2022-10-09,KR,Seoul,no2,10.2
2022-10-10,KR,Seoul,no2,7.5
2022-10-11,KR,Seoul,no2,11.2
2022-10-12,KR,Seoul,no2,23.2
2022-10-13,KR,Seoul,no2,25.1
2022-10-14,KR,Seoul,no2,28.8
2022-10-15,KR,Seoul,no2,24.1
2022-10-16,KR,Seoul,no2,22.3
2022-10-17,KR,Seoul,no2,9.3
2022-10-18,KR,Seoul,no2,13.9
2022-10-19,KR,Seoul,no2,23.2
2022-10-20,KR,Seoul,no2,31.5
2022-10-21,KR,Seoul,no2,36.2
2022-10-22,KR,Seoul,no2,28.8
2022-10-23,KR,Seoul,no2,10.2
2022-10-24,KR,Seoul,no2,15.8
2022-10-25,KR,Seoul,no2,20.4
2022-10-26,KR,Seoul,no2,26.0
2022-10-27,KR,Seoul,no2,29.7
2022-10-28,KR,Seoul,no2,29.7
2022-10-29,KR,Seoul,no2,26.0
2022-10-30,KR,Seoul,no2,22.3
2022-10-31,KR,Seoul,no2,25.1
2022-11-01,KR,Seoul,no2,27.8
2022-11-02,KR,Seoul,no2,27.8
