ja,it,da,tr,no,en,sr,sv,nl,de,fr,ca,ko,fi,total,date
184905.0,100511.0,7241.0,34050.0,10514.0,1443950.0,6683.0,26931.0,38496.0,185315.0,173955.0,15349.0,21432.0,21202.0,2270534.0,2021-11-09
173086.0,97230.0,7289.0,31273.0,11378.0,1429458.0,6386.0,25532.0,36846.0,187486.0,167481.0,14354.0,18499.0,22659.0,2228957.0,2021-11-10
178020.0,96174.0,7118.0,28110.0,11923.0,1409880.0,6449.0,26085.0,36089.0,177952.0,178600.0,14202.0,20517.0,21626.0,2212745.0,2021-11-11
164543.0,80840.0,6635.0,26196.0,10730.0,1362664.0,5822.0,23566.0,32974.0,162078.0,158434.0,10879.0,17163.0,19517.0,2082041.0,2021-11-12
142126.0,82655.0,4533.0,26165.0,6321.0,1148686.0,6426.0,19447.0,27880.0,156338.0,148375.0,5858.0,12912.0,15326.0,1803048.0,2021-11-13
182099.0,102130.0,5894.0,28673.0,8307.0,1286683.0,7818.0,21991.0,35322.0,202835.0,180987.0,9405.0,16592.0,18056.0,2106792.0,2021-11-14
175853.0,97608.0,7172.0,28438.0,10039.0,1426842.0,9070.0,25398.0,41204.0,189883.0,177682.0,15781.0,21745.0,22878.0,2249593.0,2021-11-15
171741.0,98415.0,6831.0,28289.0,10374.0,1398744.0,9416.0,25612.0,41790.0,181511.0,177845.0,14075.0,21873.0,22432.0,2208948.0,2021-11-16
164431.0,100501.0,7738.0,41530.0,10463.0,1426847.0,9798.0,26446.0,40160.0,208771.0,184883.0,14186.0,19090.0,21517.0,2276361.0,2021-11-17
163952.0,97826.0,7578.0,36410.0,12165.0,1430029.0,9502.0,24910.0,42872.0,205806.0,172865.0,14430.0,17807.0,22428.0,2258580.0,2021-11-18
142096.0,82649.0,6457.0,44385.0,11199.0,1267687.0,7257.0,24267.0,34654.0,157031.0,148784.0,10169.0,16853.0,18724.0,1972212.0,2021-11-19
134082.0,81926.0,4552.0,34413.0,6040.0,1100604.0,6619.0,17711.0,27367.0,143642.0,143274.0,5818.0,13171.0,14713.0,1733932.0,2021-11-20
145799.0,100256.0,5198.0,33410.0,7522.0,1240433.0,9207.0,20487.0,39012.0,181902.0,176187.0,8699.0,17325.0,17432.0,2002869.0,2021-11-21
160617.0,104852.0,7489.0,33360.0,10268.0,1394510.0,10418.0,24528.0,41507.0,206904.0,182187.0,13913.0,20279.0,22045.0,2232877.0,2021-11-22
141727.0,102607.0,7426.0,31908.0,10014.0,1433108.0,10312.0,23875.0,41090.0,198687.0,181397.0,13745.0,18800.0,20038.0,2234734.0,2021-11-23
158255.0,93854.0,7092.0,32516.0,10851.0,1436131.0,10017.0,22413.0,36800.0,180515.0,183457.0,13039.0,18869.0,19795.0,2223604.0,2021-11-24
158559.0,90040.0,6546.0,31959.0,9485.0,1285303.0,9930.0,21101.0,37294.0,169378.0,170692.0,13029.0,19638.0,19081.0,2042035.0,2021-11-25
136820.0,76472.0,5547.0,26825.0,8165.0,1213863.0,7599.0,18943.0,31649.0,146054.0,143093.0,9054.0,15504.0,15539.0,1855127.0,2021-11-26
120605.0,75693.0,4381.0,32328.0,6051.0,1170201.0,6983.0,15642.0,27024.0,141712.0,135971.0,5310.0,12460.0,13966.0,1768327.0,2021-11-27
130045.0,101997.0,5515.0,36657.0,7363.0,1264860.0,9948.0,17930.0,35868.0,179625.0,163719.0,8072.0,17767.0,17340.0,1996706.0,2021-11-28
149905.0,99277.0,7292.0,34502.0,9692.0,1438110.0,10475.0,22251.0,38161.0,214944.0,166811.0,12757.0,20129.0,20378.0,2244684.0,2021-11-29
156941.0,95978.0,6997.0,37827.0,9629.0,1465340.0,10698.0,22944.0,40814.0,194840.0,167981.0,12197.0,20661.0,19621.0,2262468.0,2021-11-30
165238.0,95147.0,6659.0,33723.0,8890.0,1414543.0,10318.0,24809.0,39353.0,184962.0,166959.0,12065.0,19827.0,17725.0,2200218.0,2021-12-01
166077.0,92631.0,6972.0,33805.0,9427.0,1423780.0,9833.0,23302.0,38075.0,174404.0,165968.0,12655.0,19561.0,18707.0,2195197.0,2021-12-02
178303.0,79783.0,6253.0,26349.0,7970.0,1396581.0,8162.0,20134.0,30650.0,165990.0,144327.0,9048.0,16058.0,16685.0,2106293.0,2021-12-03
150564.0,80046.0,4200.0,51492.0,6424.0,1218359.0,7149.0,18992.0,31959.0,151573.0,134833.0,3895.0,13461.0,13672.0,1886619.0,2021-12-04
167191.0,90470.0,5087.0,52048.0,7985.0,1320305.0,10637.0,20365.0,37502.0,198586.0,172170.0,4710.0,16211.0,15297.0,2118564.0,2021-12-05
169547.0,89871.0,7497.0,43343.0,9957.0,1496000.0,11938.0,24016.0,40137.0,200264.0,171114.0,5050.0,19891.0,15407.0,2304032.0,2021-12-06
170623.0,79094.0,7146.0,49563.0,9311.0,1463659.0,11419.0,24937.0,39704.0,180372.0,167876.0,5200.0,19769.0,20143.0,2248816.0,2021-12-07
163028.0,95843.0,8863.0,57159.0,9347.0,1407949.0,10575.0,25274.0,39000.0,178908.0,170966.0,7858.0,18913.0,19608.0,2213291.0,2021-12-08
170527.0,96028.0,7239.0,56661.0,9457.0,1404010.0,9307.0,23498.0,39295.0,170688.0,160227.0,12490.0,18545.0,20692.0,2198664.0,2021-12-09
139562.0,81374.0,6329.0,49491.0,9453.0,1270690.0,7359.0,21951.0,33477.0,155541.0,139557.0,9312.0,16059.0,18155.0,1958310.0,2021-12-10
129644.0,80115.0,4763.0,33838.0,7067.0,1252173.0,8188.0,17551.0,29289.0,153608.0,127573.0,4702.0,12813.0,14731.0,1876055.0,2021-12-11
168063.0,90076.0,6205.0,39375.0,14477.0,1347479.0,10279.0,20967.0,34823.0,188597.0,167422.0,6898.0,15263.0,16483.0,2126407.0,2021-12-12
172587.0,95212.0,6697.0,35812.0,10823.0,1518805.0,10551.0,25070.0,41770.0,194009.0,176451.0,11400.0,18195.0,20096.0,2337478.0,2021-12-13
174183.0,97230.0,6225.0,38012.0,9893.0,1495759.0,11028.0,28261.0,42264.0,218301.0,172614.0,11024.0,26361.0,21556.0,2352711.0,2021-12-14
164143.0,94602.0,6906.0,35799.0,9543.0,1422389.0,10566.0,24541.0,39258.0,186111.0,163720.0,11086.0,18982.0,19340.0,2206986.0,2021-12-15
153513.0,92223.0,6957.0,33961.0,8874.0,1391100.0,9791.0,23634.0,37744.0,179090.0,154261.0,9694.0,17762.0,18887.0,2137491.0,2021-12-16
142777.0,77860.0,6186.0,25423.0,8011.0,1204680.0,7400.0,19883.0,29570.0,154983.0,123348.0,7935.0,14903.0,16294.0,1839253.0,2021-12-17
131917.0,111283.0,4207.0,32680.0,7681.0,1104417.0,6667.0,17811.0,25240.0,144068.0,102110.0,3621.0,11469.0,12261.0,1715432.0,2021-12-18
133589.0,90438.0,4576.0,38139.0,7467.0,1201707.0,8649.0,20764.0,29944.0,178016.0,123401.0,6058.0,14604.0,14365.0,1871717.0,2021-12-19
172160.0,88483.0,5907.0,35035.0,8586.0,1268519.0,10762.0,21383.0,30884.0,173720.0,130310.0,9081.0,16962.0,15121.0,1986913.0,2021-12-20
171093.0,80976.0,7045.0,34839.0,7978.0,1318562.0,11236.0,17185.0,31874.0,168269.0,135206.0,8272.0,16367.0,14839.0,2023741.0,2021-12-21
157067.0,69652.0,4278.0,36117.0,6250.0,1224288.0,9915.0,16006.0,32846.0,151239.0,127978.0,4115.0,15613.0,13585.0,1868949.0,2021-12-22
133155.0,67303.0,4321.0,34283.0,6365.0,1191730.0,8516.0,14696.0,30522.0,139415.0,120300.0,3276.0,13703.0,14038.0,1781623.0,2021-12-23
118309.0,60655.0,3804.0,27009.0,6318.0,1155774.0,6096.0,15460.0,25375.0,126431.0,103851.0,2860.0,10916.0,14172.0,1677030.0,2021-12-24
115201.0,69532.0,5011.0,33796.0,8684.0,1177436.0,5421.0,19163.0,29137.0,157187.0,114741.0,2543.0,9451.0,18705.0,1766008.0,2021-12-25
116965.0,89158.0,5695.0,40151.0,9192.0,1203434.0,7795.0,19400.0,31445.0,175868.0,144163.0,3221.0,12216.0,18441.0,1877144.0,2021-12-26
119426.0,85000.0,5162.0,37187.0,7680.0,1280163.0,7319.0,18007.0,29168.0,171538.0,132403.0,3737.0,14042.0,14468.0,1925300.0,2021-12-27
113629.0,87276.0,4912.0,36735.0,6831.0,1279464.0,6457.0,18047.0,30108.0,176457.0,138151.0,3930.0,13395.0,15073.0,1930465.0,2021-12-28
111508.0,90900.0,4507.0,37203.0,7163.0,1275936.0,5806.0,18011.0,29936.0,161794.0,135266.0,4398.0,12706.0,13702.0,1908836.0,2021-12-29
107805.0,81126.0,4381.0,36143.0,7357.0,1246426.0,4476.0,18277.0,27826.0,156819.0,127191.0,3873.0,12060.0,13657.0,1847417.0,2021-12-30
108267.0,62567.0,3990.0,23071.0,6895.0,1103405.0,3257.0,17996.0,23591.0,134617.0,108928.0,2927.0,9884.0,12544.0,1621939.0,2021-12-31
110132.0,74939.0,5525.0,32703.0,7962.0,1114622.0,3702.0,19726.0,26630.0,172631.0,130358.0,3241.0,10381.0,14869.0,1727421.0,2022-01-01
113801.0,107916.0,8468.0,42830.0,12326.0,1311203.0,4302.0,23379.0,36673.0,214236.0,165081.0,4563.0,10234.0,16231.0,2071243.0,2022-01-02
122628.0,103621.0,7854.0,38823.0,9835.0,1396433.0,4852.0,20248.0,36726.0,232797.0,164675.0,4845.0,11784.0,14973.0,2170094.0,2022-01-03
141613.0,101992.0,7740.0,41231.0,10432.0,1396456.0,4670.0,18679.0,32844.0,205585.0,172145.0,4463.0,11487.0,14383.0,2163720.0,2022-01-04
132265.0,104569.0,7031.0,39348.0,10901.0,1405970.0,4341.0,19352.0,33609.0,249295.0,182291.0,3778.0,10097.0,13876.0,2216723.0,2022-01-05
135640.0,92387.0,7271.0,37641.0,10419.0,1414310.0,4292.0,20632.0,31102.0,199383.0,168631.0,3656.0,8848.0,14927.0,2149139.0,2022-01-06
134873.0,99099.0,7089.0,32993.0,9908.0,1322793.0,4992.0,23139.0,32677.0,186198.0,153332.0,5387.0,9665.0,14088.0,2036233.0,2022-01-07
144599.0,99393.0,5530.0,32479.0,7725.0,1258334.0,5904.0,21558.0,34849.0,183942.0,155563.0,5057.0,9602.0,17497.0,1982032.0,2022-01-08
132954.0,114236.0,6187.0,39946.0,9900.0,1386399.0,5661.0,22997.0,39032.0,228611.0,176464.0,7465.0,10830.0,15862.0,2196544.0,2022-01-09
140985.0,104680.0,8217.0,38445.0,11961.0,1466926.0,6086.0,20402.0,43180.0,267333.0,169137.0,10790.0,11905.0,20325.0,2320372.0,2022-01-10
147748.0,107520.0,7765.0,43625.0,13350.0,1446490.0,6230.0,24373.0,45532.0,219909.0,185708.0,11095.0,11435.0,20960.0,2291740.0,2022-01-11
152455.0,105549.0,7808.0,38624.0,14050.0,1413515.0,6499.0,24632.0,42900.0,225188.0,171483.0,12165.0,11100.0,24563.0,2250531.0,2022-01-12
152498.0,102129.0,8020.0,39352.0,12670.0,1391121.0,6122.0,24904.0,41610.0,200653.0,163410.0,11413.0,10870.0,21151.0,2185923.0,2022-01-13
147373.0,90159.0,7131.0,30143.0,10975.0,1330517.0,5684.0,26476.0,37274.0,187116.0,145327.0,17149.0,10180.0,21871.0,2067375.0,2022-01-14
389935.0,99381.0,6122.0,31375.0,11534.0,1441337.0,5878.0,29742.0,36682.0,198137.0,142594.0,7312.0,12337.0,24045.0,2436411.0,2022-01-15
496123.0,121261.0,6989.0,38439.0,16895.0,1574059.0,6797.0,30049.0,51376.0,251319.0,176052.0,8647.0,13364.0,22142.0,2813512.0,2022-01-16
326987.0,115954.0,8619.0,34250.0,12232.0,1622401.0,6527.0,29794.0,47479.0,267350.0,187660.0,11785.0,13121.0,27527.0,2711686.0,2022-01-17
256058.0,120413.0,8652.0,35199.0,11552.0,1616646.0,7157.0,27095.0,46355.0,255721.0,179143.0,12055.0,12267.0,25673.0,2613986.0,2022-01-18
203264.0,128855.0,8914.0,30112.0,12389.0,1613511.0,6977.0,27254.0,41576.0,219048.0,174727.0,11986.0,11695.0,23312.0,2513620.0,2022-01-19
176354.0,130179.0,7750.0,27166.0,10586.0,1509692.0,6556.0,27638.0,40434.0,214813.0,171629.0,12065.0,11681.0,24133.0,2370676.0,2022-01-20
191370.0,108225.0,6630.0,24310.0,9376.0,1394239.0,7022.0,25656.0,37646.0,186820.0,154358.0,9862.0,11114.0,20431.0,2187059.0,2022-01-21
181448.0,97585.0,5125.0,26537.0,6969.0,1265276.0,6736.0,20614.0,33527.0,219838.0,138426.0,5215.0,10237.0,15899.0,2033432.0,2022-01-22
168231.0,108899.0,5787.0,27068.0,10207.0,1373415.0,7881.0,22573.0,39672.0,211914.0,192192.0,7634.0,11061.0,17950.0,2204484.0,2022-01-23
176396.0,112530.0,7297.0,27985.0,11134.0,1466019.0,9106.0,25723.0,41181.0,223364.0,173834.0,11532.0,11668.0,22423.0,2320192.0,2022-01-24
180031.0,113804.0,7543.0,28102.0,10812.0,1435153.0,9457.0,25634.0,40846.0,203810.0,170544.0,12171.0,11348.0,23307.0,2272562.0,2022-01-25
166571.0,112941.0,8065.0,28989.0,10464.0,1460026.0,8519.0,26192.0,40355.0,196282.0,168968.0,11625.0,10796.0,21913.0,2271706.0,2022-01-26
160820.0,103827.0,8766.0,25052.0,11669.0,1540805.0,8100.0,29734.0,40690.0,189358.0,170198.0,11917.0,10901.0,22650.0,2334487.0,2022-01-27
154860.0,90146.0,10106.0,24053.0,12079.0,1475559.0,8174.0,29763.0,35955.0,176722.0,140629.0,8545.0,10055.0,19235.0,2195881.0,2022-01-28
142866.0,81209.0,17926.0,24016.0,13138.0,1354120.0,9397.0,38453.0,33673.0,185477.0,131625.0,5178.0,8552.0,17458.0,2063088.0,2022-01-29
144711.0,98497.0,10877.0,25016.0,10531.0,1378826.0,9858.0,28502.0,43612.0,211437.0,151673.0,6894.0,9173.0,18278.0,2147885.0,2022-01-30
160797.0,101343.0,8660.0,24147.0,10393.0,1544237.0,10679.0,25842.0,51932.0,208340.0,164554.0,10983.0,8791.0,21042.0,2351740.0,2022-01-31
148192.0,103687.0,7966.0,25356.0,9755.0,1534447.0,11744.0,27140.0,42133.0,193773.0,165663.0,11738.0,8716.0,20096.0,2310406.0,2022-02-01
157849.0,99213.0,7755.0,26364.0,9647.0,1487068.0,11842.0,26515.0,40484.0,195681.0,175722.0,11427.0,10007.0,20004.0,2279578.0,2022-02-02
162079.0,93703.0,7559.0,24774.0,10255.0,1511185.0,10950.0,25456.0,41648.0,189693.0,164493.0,11330.0,11766.0,19305.0,2284196.0,2022-02-03
152096.0,82520.0,6987.0,21957.0,9004.0,1448291.0,8415.0,26579.0,37047.0,180719.0,144833.0,8587.0,10530.0,17592.0,2155157.0,2022-02-04
130578.0,81888.0,4844.0,21964.0,6362.0,1257310.0,8165.0,19591.0,33518.0,162556.0,125614.0,5014.0,9438.0,14106.0,1880948.0,2022-02-05
144025.0,97195.0,5941.0,24245.0,7672.0,1370394.0,10898.0,21854.0,40421.0,222767.0,157148.0,6724.0,9650.0,16131.0,2135065.0,2022-02-06
149172.0,102473.0,7120.0,26444.0,9516.0,1555474.0,12337.0,22705.0,39104.0,269978.0,151545.0,11011.0,11693.0,19318.0,2387890.0,2022-02-07
147145.0,96014.0,7261.0,27827.0,8605.0,1519863.0,11173.0,22612.0,37985.0,208907.0,147731.0,12057.0,10681.0,18548.0,2276409.0,2022-02-08
145332.0,127387.0,6450.0,29054.0,8999.0,1581004.0,10948.0,23581.0,37176.0,192190.0,147992.0,11045.0,10399.0,17744.0,2349301.0,2022-02-09
141047.0,111097.0,6748.0,29245.0,9330.0,1516574.0,9728.0,22586.0,37668.0,193144.0,148101.0,11059.0,10506.0,18940.0,2265773.0,2022-02-10
119811.0,88944.0,5946.0,22443.0,8168.0,1412065.0,7347.0,21228.0,34283.0,182626.0,132795.0,8343.0,10308.0,17077.0,2071384.0,2022-02-11
122270.0,83619.0,4759.0,26063.0,6635.0,1255817.0,5523.0,17702.0,29128.0,177956.0,120227.0,5477.0,9112.0,13461.0,1877749.0,2022-02-12
162479.0,95972.0,5928.0,33917.0,8106.0,1384910.0,7272.0,20152.0,35325.0,197167.0,142288.0,7205.0,9646.0,15169.0,2125536.0,2022-02-13
152875.0,95489.0,5388.0,30805.0,12206.0,1454357.0,6226.0,21408.0,39885.0,189253.0,148787.0,11010.0,10928.0,17607.0,2196224.0,2022-02-14
144192.0,101471.0,5192.0,31882.0,9608.0,1501862.0,6727.0,22145.0,41414.0,203343.0,147949.0,11082.0,11213.0,18765.0,2256845.0,2022-02-15
153176.0,96508.0,5840.0,31293.0,9184.0,1530581.0,7463.0,21644.0,49606.0,232769.0,157266.0,10399.0,10153.0,18299.0,2334181.0,2022-02-16
145014.0,94883.0,6638.0,31451.0,9643.0,1577692.0,7152.0,20985.0,64790.0,274004.0,151607.0,10158.0,10585.0,18567.0,2423169.0,2022-02-17
142433.0,84178.0,7345.0,26785.0,8184.0,1501743.0,7186.0,19595.0,83823.0,247420.0,147762.0,8220.0,10012.0,17715.0,2312401.0,2022-02-18
120444.0,82248.0,5915.0,29504.0,6061.0,1373558.0,7225.0,16768.0,35530.0,179204.0,130067.0,5015.0,8844.0,13155.0,2013538.0,2022-02-19
127037.0,91603.0,6584.0,33970.0,7570.0,1422540.0,10170.0,19680.0,46796.0,208327.0,156268.0,6042.0,9515.0,14154.0,2160256.0,2022-02-20
140907.0,100682.0,6879.0,33033.0,8226.0,1531333.0,10599.0,21999.0,46200.0,206333.0,161834.0,10117.0,10556.0,17154.0,2305852.0,2022-02-21
137810.0,94678.0,7216.0,34577.0,7408.0,1571601.0,11066.0,20704.0,38510.0,186968.0,157685.0,10230.0,10779.0,16215.0,2305447.0,2022-02-22
144244.0,93930.0,7917.0,36246.0,9357.0,1600601.0,10660.0,21854.0,35535.0,182855.0,156515.0,10341.0,10375.0,18792.0,2339222.0,2022-02-23
146262.0,88935.0,8204.0,35344.0,7859.0,1481817.0,9905.0,19235.0,33916.0,160193.0,151706.0,9242.0,10800.0,16211.0,2179629.0,2022-02-24
124061.0,74805.0,6468.0,28071.0,8025.0,1356851.0,7316.0,17072.0,27846.0,145150.0,130576.0,6440.0,9675.0,14084.0,1956440.0,2022-02-25
125687.0,74062.0,4743.0,29291.0,6190.0,1187743.0,8375.0,15219.0,24102.0,134711.0,120858.0,4054.0,9212.0,12562.0,1756809.0,2022-02-26
125783.0,83948.0,5579.0,36990.0,7477.0,1364308.0,10395.0,17289.0,27622.0,155104.0,147462.0,4873.0,8970.0,14996.0,2010796.0,2022-02-27
130419.0,86795.0,7105.0,34968.0,8078.0,1508713.0,10394.0,19405.0,27984.0,166349.0,152618.0,7365.0,9701.0,15756.0,2185650.0,2022-02-28
132132.0,85773.0,7430.0,39894.0,8575.0,1441950.0,10359.0,19959.0,29016.0,165677.0,145503.0,9510.0,9639.0,15744.0,2121161.0,2022-03-01
125939.0,87732.0,7384.0,42860.0,8714.0,1426439.0,10300.0,19147.0,28289.0,167099.0,147307.0,9863.0,10746.0,17346.0,2109165.0,2022-03-02
128283.0,87631.0,7011.0,39932.0,8068.0,1452766.0,10064.0,18391.0,27906.0,161298.0,146297.0,9498.0,11464.0,16044.0,2124653.0,2022-03-03
129050.0,80312.0,6267.0,31951.0,7231.0,1411902.0,7464.0,18088.0,28238.0,157206.0,141948.0,7615.0,11969.0,14700.0,2053941.0,2022-03-04
108403.0,76123.0,4534.0,38472.0,5662.0,1181086.0,6405.0,16859.0,27634.0,138898.0,122350.0,4651.0,10452.0,13172.0,1754701.0,2022-03-05
120224.0,89154.0,5244.0,44836.0,6287.0,1315707.0,9560.0,19537.0,31815.0,169359.0,143691.0,6642.0,10883.0,14537.0,1987476.0,2022-03-06
128527.0,93628.0,7665.0,42495.0,8843.0,1521564.0,9710.0,20950.0,38145.0,194181.0,157606.0,9248.0,13342.0,17538.0,2263442.0,2022-03-07
143946.0,89923.0,7590.0,43841.0,8869.0,1530874.0,8990.0,21647.0,36561.0,181619.0,160197.0,9483.0,13001.0,19727.0,2276268.0,2022-03-08
137651.0,107391.0,9187.0,45494.0,10840.0,2093286.0,9979.0,28905.0,47428.0,265791.0,185160.0,10465.0,11728.0,24442.0,2987747.0,2022-03-09
143326.0,99877.0,7339.0,40921.0,9946.0,1750855.0,9388.0,24644.0,36873.0,206971.0,170625.0,9576.0,15841.0,20580.0,2546762.0,2022-03-10
148998.0,84558.0,6302.0,30613.0,7807.0,1465081.0,7290.0,22616.0,31903.0,162910.0,147831.0,7252.0,13909.0,17015.0,2154085.0,2022-03-11
112959.0,80612.0,4786.0,32516.0,7519.0,1483565.0,6621.0,18644.0,27180.0,156387.0,142930.0,5101.0,12368.0,13634.0,2104822.0,2022-03-12
113375.0,88061.0,5182.0,37543.0,7324.0,1386686.0,8845.0,19680.0,31256.0,174134.0,156417.0,6006.0,14666.0,17557.0,2066732.0,2022-03-13
122126.0,92155.0,7061.0,36855.0,9074.0,1515131.0,9362.0,23134.0,36700.0,210097.0,163897.0,9264.0,16648.0,20955.0,2272459.0,2022-03-14
122629.0,95004.0,6818.0,37065.0,8670.0,1507195.0,9491.0,22726.0,36984.0,220771.0,167258.0,7339.0,17255.0,19337.0,2278542.0,2022-03-15
240934.0,99169.0,6847.0,38461.0,9760.0,1490109.0,10184.0,22708.0,36716.0,225802.0,172147.0,7369.0,18397.0,20399.0,2399002.0,2022-03-16
191965.0,91798.0,6742.0,34909.0,9478.0,1426962.0,9488.0,22137.0,38106.0,197673.0,161843.0,7872.0,17410.0,18325.0,2234708.0,2022-03-17
149406.0,79772.0,6128.0,30495.0,7559.0,1292249.0,7658.0,19191.0,31187.0,164077.0,138825.0,6415.0,15418.0,16191.0,1964571.0,2022-03-18
117802.0,72762.0,4615.0,43248.0,7654.0,1154765.0,6873.0,16793.0,25334.0,143910.0,122781.0,3998.0,13686.0,13226.0,1747447.0,2022-03-19
121897.0,84756.0,4976.0,40791.0,7230.0,1302870.0,9381.0,18985.0,33513.0,174168.0,142523.0,5590.0,16015.0,15252.0,1977947.0,2022-03-20
120660.0,90843.0,6552.0,43407.0,11927.0,1625978.0,10294.0,23439.0,38510.0,183499.0,163502.0,9661.0,18705.0,19399.0,2366376.0,2022-03-21
126786.0,95041.0,6582.0,42569.0,9541.0,1497184.0,10494.0,22332.0,38191.0,178420.0,157441.0,9496.0,20258.0,19463.0,2233798.0,2022-03-22
117318.0,88202.0,6489.0,41065.0,9185.0,1452092.0,9566.0,21273.0,33004.0,170764.0,156378.0,8147.0,20467.0,19372.0,2153322.0,2022-03-23
104573.0,85091.0,6589.0,36374.0,9139.0,1415193.0,8474.0,21494.0,36247.0,162898.0,150379.0,8627.0,17830.0,21162.0,2084070.0,2022-03-24
102156.0,71625.0,6218.0,28531.0,8820.0,1309320.0,6840.0,19380.0,30726.0,150076.0,133944.0,7025.0,18754.0,19183.0,1912598.0,2022-03-25
106338.0,69476.0,4344.0,34444.0,6526.0,1183996.0,6246.0,17525.0,23688.0,139127.0,117514.0,4057.0,16706.0,16468.0,1746455.0,2022-03-26
111787.0,82049.0,4962.0,37470.0,7202.0,1400539.0,8260.0,19271.0,29528.0,161507.0,142984.0,6220.0,19627.0,16390.0,2047796.0,2022-03-27
108461.0,85785.0,7255.0,37131.0,9427.0,1422579.0,8807.0,21296.0,33483.0,223098.0,155043.0,8592.0,20394.0,19190.0,2160541.0,2022-03-28
104321.0,89217.0,6524.0,36982.0,9324.0,1398479.0,8437.0,20818.0,33522.0,177311.0,155514.0,8791.0,20739.0,18088.0,2088067.0,2022-03-29
106363.0,92408.0,7020.0,37159.0,9052.0,1409197.0,8577.0,21219.0,32814.0,177813.0,156906.0,8286.0,21621.0,19309.0,2107744.0,2022-03-30
114710.0,89768.0,6274.0,39227.0,8941.0,1410450.0,8991.0,21868.0,35560.0,173078.0,154213.0,9012.0,20915.0,17930.0,2110937.0,2022-03-31
95507.0,76067.0,5288.0,26862.0,7708.0,1322006.0,9135.0,18859.0,30263.0,161213.0,137784.0,7229.0,18258.0,15116.0,1931295.0,2022-04-01
100974.0,78216.0,4150.0,30998.0,6303.0,1132830.0,8750.0,16303.0,25338.0,156576.0,116021.0,3475.0,14560.0,11757.0,1706251.0,2022-04-02
109003.0,81535.0,4829.0,38768.0,7565.0,1263758.0,8776.0,17766.0,28941.0,184481.0,133703.0,5127.0,18500.0,20049.0,1922801.0,2022-04-03
115984.0,84767.0,6603.0,35937.0,8952.0,1423308.0,8446.0,24090.0,33782.0,178507.0,149571.0,9556.0,22586.0,20075.0,2122164.0,2022-04-04
111036.0,83877.0,6585.0,38291.0,8664.0,1426488.0,8360.0,21906.0,32950.0,180317.0,152900.0,9074.0,23230.0,18966.0,2122644.0,2022-04-05
102582.0,87414.0,6543.0,38114.0,8420.0,1420155.0,8461.0,22333.0,33394.0,166335.0,156402.0,8058.0,23638.0,17609.0,2099458.0,2022-04-06
109544.0,83525.0,6289.0,38763.0,8037.0,1476631.0,9039.0,20862.0,36537.0,169718.0,149238.0,7917.0,23977.0,18653.0,2158730.0,2022-04-07
100375.0,75076.0,5490.0,28370.0,7219.0,1334003.0,6581.0,19114.0,28752.0,146674.0,133530.0,5150.0,20154.0,17167.0,1927655.0,2022-04-08
101345.0,73864.0,4212.0,29824.0,7994.0,1232741.0,6596.0,16548.0,24653.0,143641.0,115206.0,2875.0,15920.0,15241.0,1790660.0,2022-04-09
109137.0,73746.0,4866.0,30948.0,7199.0,1269568.0,9866.0,19255.0,28414.0,158828.0,120410.0,2916.0,19809.0,16510.0,1871472.0,2022-04-10
117203.0,84956.0,5205.0,38025.0,6339.0,1410131.0,8714.0,18651.0,31204.0,147973.0,137423.0,4304.0,25021.0,17979.0,2053128.0,2022-04-11
119516.0,81213.0,4850.0,37580.0,6889.0,1404477.0,8512.0,16498.0,31040.0,140846.0,140514.0,4299.0,25894.0,17919.0,2040047.0,2022-04-12
118362.0,65965.0,4922.0,38704.0,6655.0,1332123.0,8088.0,16843.0,31431.0,135194.0,136468.0,3999.0,25432.0,16094.0,1940280.0,2022-04-13
123381.0,62509.0,5143.0,38988.0,8479.0,1288904.0,7339.0,16452.0,27412.0,130751.0,130048.0,3374.0,25044.0,14269.0,1882093.0,2022-04-14
117130.0,62136.0,5118.0,38515.0,8391.0,1203809.0,5782.0,15640.0,24475.0,147617.0,121477.0,3217.0,20204.0,12673.0,1786184.0,2022-04-15
98973.0,62601.0,5133.0,40775.0,7315.0,1163995.0,5613.0,15932.0,21399.0,128508.0,110079.0,2974.0,15586.0,15897.0,1694780.0,2022-04-16
107648.0,64952.0,5081.0,52389.0,7523.0,1244762.0,8096.0,16568.0,24465.0,146565.0,119345.0,3510.0,20406.0,16502.0,1837812.0,2022-04-17
125583.0,67347.0,5365.0,45351.0,8143.0,1417871.0,8547.0,18489.0,28889.0,168965.0,136412.0,5139.0,25125.0,15578.0,2076804.0,2022-04-18
122602.0,92477.0,7534.0,48577.0,8438.0,1457879.0,8582.0,19790.0,35299.0,157075.0,144203.0,8216.0,25440.0,17638.0,2153750.0,2022-04-19
123837.0,93484.0,6462.0,46528.0,8264.0,1402793.0,8155.0,19437.0,32901.0,151095.0,144581.0,7695.0,25781.0,17154.0,2088167.0,2022-04-20
139968.0,101113.0,6509.0,50753.0,8655.0,1432311.0,5599.0,18961.0,31716.0,159803.0,145530.0,8082.0,26325.0,17432.0,2152757.0,2022-04-21
140752.0,102693.0,6525.0,35904.0,8430.0,1520676.0,10035.0,21179.0,29746.0,165681.0,144897.0,5072.0,24309.0,16849.0,2232748.0,2022-04-22
120481.0,80687.0,4271.0,31423.0,6011.0,1208504.0,7255.0,16883.0,24209.0,137522.0,126537.0,3773.0,16336.0,12694.0,1796586.0,2022-04-23
