DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,NL,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,NL,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PL,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,PT,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,RO,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,SE,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,SE,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2021-12,163.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-01,124.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-02,136.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-03,158.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-04,153.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-05,138.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-06,164.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-07,120.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-08,146.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,NSA,I15,TR,2022-09,149.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,AT,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,AT,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,BE,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,BE,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,BG,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,BG,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2021-12,101.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-01,103.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-02,104.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-03,101.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-04,102.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-05,102.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-06,101.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-07,100.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-08,99.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DE,2022-09,99.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DK,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,DK,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2021-12,105.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-01,105.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-02,106.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-03,105.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-04,104.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-05,104.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-06,104.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-07,102.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-08,103.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EA19,2022-09,103.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2021-12,128.4,s
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-01,128.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-02,136.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-03,134.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-04,135.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-05,131.9,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-06,134.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-07,130.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-08,133.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EL,2022-09,128.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2021-12,113.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-01,112.6,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-02,115.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-03,109.4,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-04,113.8,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-05,116.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-06,116.0,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-07,116.7,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-08,116.1,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,ES,2022-09,114.2,p
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2021-12,111.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-01,111.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-02,112.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-03,112.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-04,111.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-05,110.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-06,110.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-07,108.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-08,109.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,EU27_2020,2022-09,109.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2021-12,103.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-01,107.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-02,106.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-03,105.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-04,104.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-05,102.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-06,103.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-07,99.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-08,102.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,FR,2022-09,104.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IE,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2021-12,101.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-01,96.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-02,96.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-03,102.4,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-04,97.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-05,94.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-06,95.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-07,94.1,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-08,95.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,IT,2022-09,99.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2021-12,165.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-01,172.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-02,169.9,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-03,165.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-04,176.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-05,177.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-06,168.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-07,166.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-08,169.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,LT,2022-09,171.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,NL,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PL,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,PT,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-02,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-03,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-04,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-05,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-06,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-07,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-08,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,RO,2022-09,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,SE,2021-12,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,SE,2022-01,,c
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2021-12,153.8,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-01,143.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-02,151.6,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-03,148.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-04,148.2,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-05,146.3,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-06,151.7,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-07,139.5,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-08,146.0,
ESTAT:STS_INPR_M(1.0),14/11/22 11:00:00,M,PROD,C222,SCA,I15,TR,2022-09,142.2,
